"Time","Ptr","Pqs"
14.091,6620.2974,6619.7866
14.092,6614.6694,6614.1582
14.093,6609.0415,6608.5303
14.094,6603.4131,6602.9023
14.095,6597.7852,6597.2744
14.096,6592.1567,6591.646
14.097,6586.5288,6586.0176
14.098,6580.9004,6580.3892
14.099,6575.272,6574.7612
14.1,6569.6436,6569.1328
14.101,6564.0151,6563.5039
14.102,6558.3867,6557.8755
14.103,6552.7578,6552.2471
14.104,6547.1294,6546.6182
14.105,6541.5005,6540.9897
14.106,6535.8716,6535.3608
14.107,6530.2427,6529.7319
14.108,6524.6138,6524.103
14.109,6518.9849,6518.4741
14.11,6513.356,6512.8447
14.111,6507.7271,6507.2158
14.112,6502.0977,6501.5869
14.113,6496.4688,6495.9575
14.114,6490.8394,6490.3281
14.115,6485.21,6484.6987
14.116,6479.5806,6479.0693
14.117,6473.9512,6473.4399
14.118,6468.3218,6467.8105
14.119,6462.6924,6462.1812
14.12,6457.0625,6456.5513
14.121,6451.4331,6450.9219
14.122,6445.8032,6445.292
14.123,6440.1733,6439.6621
14.124,6434.5435,6434.0322
14.125,6428.9136,6428.4023
14.126,6423.2837,6422.7725
14.127,6417.6538,6417.1426
14.128,6412.0234,6411.5122
14.129,6406.3936,6405.8823
14.13,6400.7632,6400.252
14.131,6395.1328,6394.6216
14.132,6389.5024,6388.9912
14.133,6383.8726,6383.3608
14.134,6378.2417,6377.7305
14.135,6372.6113,6372.1001
14.136,6366.981,6366.4697
14.137,6361.3501,6360.8389
14.138,6355.7197,6355.208
14.139,6350.0889,6349.5776
14.14,6344.458,6343.9468
14.141,6338.8271,6338.3159
14.142,6333.1963,6332.6851
14.143,6327.5654,6327.0537
14.144,6321.9346,6321.4229
14.145,6316.3032,6315.792
14.146,6310.6724,6310.1606
14.147,6305.041,6304.5293
14.148,6299.4097,6298.8984
14.149,6293.7783,6293.2671
14.15,6288.147,6287.6357
14.151,6282.5156,6282.0039
14.152,6276.8843,6276.3726
14.153,6271.2524,6270.7412
14.154,6265.6211,6265.1094
14.155,6259.9893,6259.478
14.156,6254.3574,6253.8462
14.157,6248.7256,6248.2144
14.158,6243.0942,6242.5825
14.159,6237.4619,6236.9507
14.16,6231.8301,6231.3188
14.161,6226.1982,6225.6865
14.162,6220.5664,6220.0547
14.163,6214.9341,6214.4224
14.164,6209.3018,6208.79
14.165,6203.6694,6203.1582
14.166,6198.0371,6197.5259
14.167,6192.4048,6191.8936
14.168,6186.7725,6186.2607
14.169,6181.1401,6180.6284
14.17,6175.5078,6174.9961
14.171,6169.875,6169.3633
14.172,6164.2422,6163.7305
14.173,6158.6099,6158.0981
14.174,6152.9771,6152.4653
14.175,6147.3442,6146.8325
14.176,6141.7114,6141.1997
14.177,6136.0781,6135.5664
14.178,6130.4453,6129.9336
14.179,6124.8125,6124.3008
14.18,6119.1792,6118.6675
14.181,6113.5459,6113.0342
14.182,6107.9131,6107.4009
14.183,6102.2798,6101.7681
14.184,6096.6465,6096.1343
14.185,6091.0127,6090.501
14.186,6085.3794,6084.8677
14.187,6079.7461,6079.2344
14.188,6074.1123,6073.6006
14.189,6068.479,6067.9668
14.19,6062.8452,6062.3335
14.191,6057.2114,6056.6997
14.192,6051.5776,6051.0659
14.193,6045.9438,6045.4321
14.194,6040.3101,6039.7979
14.195,6034.6758,6034.1641
14.196,6029.042,6028.5303
14.197,6023.4077,6022.896
14.198,6017.7739,6017.2617
14.199,6012.1396,6011.6279
14.2,6006.5054,6005.9937
14.201,6000.8711,6000.3594
14.202,5995.2368,5994.7246
14.203,5989.6025,5989.0903
14.204,5983.9678,5983.4561
14.205,5978.3335,5977.8213
14.206,5972.6987,5972.187
14.207,5967.064,5966.5522
14.208,5961.4297,5960.9175
14.209,5955.7949,5955.2827
14.21,5950.1602,5949.6479
14.211,5944.5249,5944.0132
14.212,5938.8901,5938.3779
14.213,5933.2554,5932.7432
14.214,5927.6201,5927.1079
14.215,5921.9854,5921.4731
14.216,5916.3501,5915.8379
14.217,5910.7148,5910.2026
14.218,5905.0796,5904.5674
14.219,5899.4443,5898.9321
14.22,5893.8091,5893.2969
14.221,5888.1733,5887.6611
14.222,5882.5381,5882.0259
14.223,5876.9023,5876.3901
14.224,5871.2671,5870.7549
14.225,5865.6313,5865.1191
14.226,5859.9956,5859.4834
14.227,5854.3599,5853.8477
14.228,5848.7241,5848.2119
14.229,5843.0879,5842.5757
14.23,5837.4521,5836.9399
14.231,5831.8164,5831.3037
14.232,5826.1802,5825.668
14.233,5820.5439,5820.0317
14.234,5814.9077,5814.3955
14.235,5809.2715,5808.7593
14.236,5803.6353,5803.123
14.237,5797.999,5797.4868
14.238,5792.3628,5791.8506
14.239,5786.7266,5786.2139
14.24,5781.0898,5780.5776
14.241,5775.4531,5774.9409
14.242,5769.8169,5769.3042
14.243,5764.1802,5763.668
14.244,5758.5435,5758.0312
14.245,5752.9067,5752.394
14.246,5747.27,5746.7573
14.247,5741.6328,5741.1206
14.248,5735.9961,5735.4834
14.249,5730.3589,5729.8467
14.25,5724.7222,5724.2095
14.251,5719.085,5718.5723
14.252,5713.4478,5712.9355
14.253,5707.8105,5707.2983
14.254,5702.1733,5701.6606
14.255,5696.5361,5696.0234
14.256,5690.8984,5690.3862
14.257,5685.2612,5684.7485
14.258,5679.6235,5679.1113
14.259,5673.9863,5673.4736
14.26,5668.3486,5667.8359
14.261,5662.7109,5662.1982
14.262,5657.0732,5656.5605
14.263,5651.4355,5650.9229
14.264,5645.7979,5645.2852
14.265,5640.1597,5639.6475
14.266,5634.522,5634.0093
14.267,5628.8838,5628.3711
14.268,5623.2456,5622.7334
14.269,5617.6079,5617.0952
14.27,5611.9697,5611.457
14.271,5606.3315,5605.8188
14.272,5600.6934,5600.1807
14.273,5595.0547,5594.5425
14.274,5589.4165,5588.9038
14.275,5583.7783,5583.2656
14.276,5578.1396,5577.627
14.277,5572.501,5571.9883
14.278,5566.8623,5566.3496
14.279,5561.2236,5560.7114
14.28,5555.585,5555.0723
14.281,5549.9463,5549.4336
14.282,5544.3076,5543.7949
14.283,5538.6689,5538.1562
14.284,5533.0298,5532.5171
14.285,5527.3911,5526.8779
14.286,5521.752,5521.2393
14.287,5516.1128,5515.6001
14.288,5510.4736,5509.9609
14.289,5504.8345,5504.3218
14.29,5499.1953,5498.6826
14.291,5493.5562,5493.043
14.292,5487.9165,5487.4038
14.293,5482.2773,5481.7646
14.294,5476.6377,5476.125
14.295,5470.998,5470.4854
14.296,5465.3589,5464.8457
14.297,5459.7192,5459.2061
14.298,5454.0796,5453.5664
14.299,5448.4395,5447.9268
14.3,5442.7998,5442.2871
14.301,5437.1602,5436.647
14.302,5431.52,5431.0073
14.303,5425.8804,5425.3672
14.304,5420.2402,5419.7275
14.305,5414.6001,5414.0874
14.306,5408.96,5408.4473
14.307,5403.3198,5402.8071
14.308,5397.6797,5397.1665
14.309,5392.0396,5391.5264
14.31,5386.3989,5385.8862
14.311,5380.7588,5380.2456
14.312,5375.1182,5374.6055
14.313,5369.4775,5368.9648
14.314,5363.8374,5363.3242
14.315,5358.1968,5357.6836
14.316,5352.5562,5352.043
14.317,5346.915,5346.4023
14.318,5341.2744,5340.7617
14.319,5335.6338,5335.1206
14.32,5329.9927,5329.48
14.321,5324.3521,5323.8389
14.322,5318.7109,5318.1978
14.323,5313.0698,5312.5566
14.324,5307.4287,5306.9155
14.325,5301.7876,5301.2744
14.326,5296.1465,5295.6333
14.327,5290.5054,5289.9922
14.328,5284.8638,5284.3511
14.329,5279.2227,5278.7095
14.33,5273.5811,5273.0679
14.331,5267.9399,5267.4268
14.332,5262.2983,5261.7852
14.333,5256.6567,5256.1436
14.334,5251.0151,5250.502
14.335,5245.3735,5244.8604
14.336,5239.7314,5239.2188
14.337,5234.0898,5233.5767
14.338,5228.4482,5227.9351
14.339,5222.8062,5222.293
14.34,5217.1641,5216.6509
14.341,5211.5225,5211.0093
14.342,5205.8804,5205.3672
14.343,5200.2383,5199.7251
14.344,5194.5957,5194.0825
14.345,5188.9536,5188.4404
14.346,5183.3115,5182.7983
14.347,5177.6694,5177.1558
14.348,5172.0269,5171.5137
14.349,5166.3843,5165.8711
14.35,5160.7417,5160.2285
14.351,5155.0996,5154.5859
14.352,5149.457,5148.9434
14.353,5143.814,5143.3008
14.354,5138.1714,5137.6582
14.355,5132.5288,5132.0156
14.356,5126.8857,5126.3726
14.357,5121.2432,5120.73
14.358,5115.6001,5115.0869
14.359,5109.9575,5109.4438
14.36,5104.3145,5103.8008
14.361,5098.6714,5098.1577
14.362,5093.0283,5092.5146
14.363,5087.3848,5086.8716
14.364,5081.7417,5081.2285
14.365,5076.0986,5075.585
14.366,5070.4551,5069.9419
14.367,5064.8115,5064.2983
14.368,5059.1685,5058.6548
14.369,5053.5249,5053.0112
14.37,5047.8813,5047.3677
14.371,5042.2378,5041.7241
14.372,5036.5942,5036.0806
14.373,5030.9502,5030.437
14.374,5025.3066,5024.7935
14.375,5019.6631,5019.1494
14.376,5014.019,5013.5054
14.377,5008.375,5007.8618
14.378,5002.7314,5002.2178
14.379,4997.0874,4996.5737
14.38,4991.4434,4990.9297
14.381,4985.7988,4985.2856
14.382,4980.1548,4979.6411
14.383,4974.5107,4973.9971
14.384,4968.8662,4968.353
14.385,4963.2222,4962.7085
14.386,4957.5776,4957.064
14.387,4951.9331,4951.4194
14.388,4946.2886,4945.7754
14.389,4940.644,4940.1309
14.39,4934.9995,4934.4858
14.391,4929.355,4928.8413
14.392,4923.7104,4923.1968
14.393,4918.0654,4917.5518
14.394,4912.4209,4911.9072
14.395,4906.7759,4906.2622
14.396,4901.1309,4900.6172
14.397,4895.4863,4894.9727
14.398,4889.8413,4889.3276
14.399,4884.1963,4883.6826
14.4,4878.5508,4878.0371
14.401,4872.9058,4872.3921
14.402,4867.2607,4866.7471
14.403,4861.6152,4861.1016
14.404,4855.9697,4855.4561
14.405,4850.3247,4849.811
14.406,4844.6792,4844.1655
14.407,4839.0337,4838.52
14.408,4833.3882,4832.8745
14.409,4827.7427,4827.229
14.41,4822.0972,4821.5835
14.411,4816.4512,4815.9375
14.412,4810.8057,4810.292
14.413,4805.1597,4804.646
14.414,4799.5142,4799
14.415,4793.8682,4793.3545
14.416,4788.2222,4787.7085
14.417,4782.5762,4782.0625
14.418,4776.9302,4776.4165
14.419,4771.2842,4770.77
14.42,4765.6377,4765.124
14.421,4759.9917,4759.478
14.422,4754.3452,4753.8315
14.423,4748.6992,4748.1851
14.424,4743.0527,4742.5391
14.425,4737.4062,4736.8926
14.426,4731.7598,4731.2461
14.427,4726.1133,4725.5996
14.428,4720.4668,4719.9531
14.429,4714.8203,4714.3062
14.43,4709.1733,4708.6597
14.431,4703.5269,4703.0132
14.432,4697.8799,4697.3662
14.433,4692.2334,4691.7192
14.434,4686.5864,4686.0723
14.435,4680.9395,4680.4253
14.436,4675.2925,4674.7783
14.437,4669.6455,4669.1313
14.438,4663.9985,4663.4844
14.439,4658.3511,4657.8374
14.44,4652.7041,4652.1899
14.441,4647.0566,4646.543
14.442,4641.4097,4640.8955
14.443,4635.7622,4635.248
14.444,4630.1147,4629.6011
14.445,4624.4673,4623.9536
14.446,4618.8198,4618.3062
14.447,4613.1724,4612.6582
14.448,4607.5249,4607.0107
14.449,4601.877,4601.3633
14.45,4596.2295,4595.7153
14.451,4590.5815,4590.0679
14.452,4584.9341,4584.4199
14.453,4579.2861,4578.772
14.454,4573.6382,4573.124
14.455,4567.9902,4567.4761
14.456,4562.3423,4561.8281
14.457,4556.6943,4556.1802
14.458,4551.0464,4550.5322
14.459,4545.3979,4544.8838
14.46,4539.75,4539.2358
14.461,4534.1016,4533.5874
14.462,4528.4531,4527.939
14.463,4522.8047,4522.2905
14.464,4517.1562,4516.6421
14.465,4511.5078,4510.9937
14.466,4505.8594,4505.3452
14.467,4500.2109,4499.6968
14.468,4494.5625,4494.0483
14.469,4488.9136,4488.3994
14.47,4483.2651,4482.751
14.471,4477.6162,4477.1021
14.472,4471.9673,4471.4531
14.473,4466.3184,4465.8042
14.474,4460.6694,4460.1553
14.475,4455.0205,4454.5063
14.476,4449.3716,4448.8574
14.477,4443.7227,4443.2085
14.478,4438.0732,4437.5591
14.479,4432.4243,4431.9102
14.48,4426.7749,4426.2607
14.481,4421.126,4420.6113
14.482,4415.4766,4414.9624
14.483,4409.8271,4409.313
14.484,4404.1777,4403.6636
14.485,4398.5283,4398.0137
14.486,4392.8789,4392.3643
14.487,4387.229,4386.7148
14.488,4381.5796,4381.0649
14.489,4375.9297,4375.4155
14.49,4370.2803,4369.7656
14.491,4364.6304,4364.1157
14.492,4358.9805,4358.4663
14.493,4353.3306,4352.8164
14.494,4347.6807,4347.1665
14.495,4342.0308,4341.5161
14.496,4336.3809,4335.8662
14.497,4330.7305,4330.2163
14.498,4325.0806,4324.5659
14.499,4319.4302,4318.916
14.5,4313.7803,4313.2656
14.501,4308.1299,4307.6152
14.502,4302.4795,4301.9648
14.503,4296.8291,4296.3145
14.504,4291.1787,4290.6641
14.505,4285.5283,4285.0137
14.506,4279.8774,4279.3633
14.507,4274.2271,4273.7124
14.508,4268.5767,4268.062
14.509,4262.9258,4262.4111
14.51,4257.2749,4256.7607
14.511,4251.624,4251.1099
14.512,4245.9736,4245.459
14.513,4240.3228,4239.8081
14.514,4234.6719,4234.1572
14.515,4229.0205,4228.5063
14.516,4223.3696,4222.855
14.517,4217.7188,4217.2041
14.518,4212.0674,4211.5527
14.519,4206.416,4205.9019
14.52,4200.7651,4200.2505
14.521,4195.1138,4194.5991
14.522,4189.4624,4188.9478
14.523,4183.811,4183.2964
14.524,4178.1597,4177.645
14.525,4172.5083,4171.9937
14.526,4166.8564,4166.3418
14.527,4161.2051,4160.6904
14.528,4155.5532,4155.0386
14.529,4149.9019,4149.3872
14.53,4144.25,4143.7354
14.531,4138.5981,4138.0835
14.532,4132.9463,4132.4316
14.533,4127.2944,4126.7798
14.534,4121.6426,4121.1279
14.535,4115.9907,4115.4761
14.536,4110.3384,4109.8237
14.537,4104.6865,4104.1719
14.538,4099.0342,4098.5195
14.539,4093.3823,4092.8674
14.54,4087.73,4087.2153
14.541,4082.0776,4081.563
14.542,4076.4253,4075.9106
14.543,4070.7729,4070.2583
14.544,4065.1206,4064.606
14.545,4059.468,4058.9534
14.546,4053.8157,4053.3008
14.547,4048.1631,4047.6482
14.548,4042.5105,4041.9956
14.549,4036.8577,4036.343
14.55,4031.2051,4030.6902
14.551,4025.5522,4025.0374
14.552,4019.8994,4019.3845
14.553,4014.2466,4013.7317
14.554,4008.5938,4008.0789
14.555,4002.9407,4002.4258
14.556,3997.2876,3996.7729
14.557,3991.6345,3991.1199
14.558,3985.9814,3985.4666
14.559,3980.3284,3979.8135
14.56,3974.675,3974.1602
14.561,3969.022,3968.5071
14.562,3963.3687,3962.8538
14.563,3957.7153,3957.2004
14.564,3952.0618,3951.5469
14.565,3946.4084,3945.8936
14.566,3940.7549,3940.24
14.567,3935.1013,3934.5864
14.568,3929.4478,3928.9329
14.569,3923.7939,3923.2791
14.57,3918.1404,3917.6255
14.571,3912.4866,3911.9717
14.572,3906.8328,3906.3179
14.573,3901.179,3900.6641
14.574,3895.5251,3895.01
14.575,3889.8711,3889.3562
14.576,3884.217,3883.7021
14.577,3878.563,3878.0481
14.578,3872.9089,3872.394
14.579,3867.2549,3866.7397
14.58,3861.6006,3861.0857
14.581,3855.9463,3855.4314
14.582,3850.292,3849.7771
14.583,3844.6377,3844.1228
14.584,3838.9834,3838.4683
14.585,3833.3289,3832.814
14.586,3827.6746,3827.1594
14.587,3822.0198,3821.5049
14.588,3816.3652,3815.8503
14.589,3810.7107,3810.1956
14.59,3805.0562,3804.541
14.591,3799.4014,3798.8862
14.592,3793.7466,3793.2314
14.593,3788.0916,3787.5767
14.594,3782.4368,3781.9216
14.595,3776.782,3776.2668
14.596,3771.127,3770.6118
14.597,3765.4719,3764.9568
14.598,3759.8169,3759.3018
14.599,3754.1616,3753.6465
14.6,3748.5066,3747.9915
14.601,3742.8513,3742.3362
14.602,3737.196,3736.6809
14.603,3731.5408,3731.0256
14.604,3725.8855,3725.3701
14.605,3720.23,3719.7148
14.606,3714.5745,3714.0593
14.607,3708.9189,3708.4038
14.608,3703.2634,3702.7483
14.609,3697.6079,3697.0928
14.61,3691.9521,3691.437
14.611,3686.2966,3685.7812
14.612,3680.6409,3680.1255
14.613,3674.9851,3674.4697
14.614,3669.3291,3668.814
14.615,3663.6733,3663.158
14.616,3658.0173,3657.502
14.617,3652.3613,3651.8459
14.618,3646.7053,3646.1899
14.619,3641.0493,3640.5339
14.62,3635.3931,3634.8777
14.621,3629.7368,3629.2217
14.622,3624.0806,3623.5654
14.623,3618.4243,3617.9092
14.624,3612.7681,3612.2527
14.625,3607.1116,3606.5964
14.626,3601.4553,3600.9399
14.627,3595.7988,3595.2834
14.628,3590.1423,3589.627
14.629,3584.4856,3583.9705
14.63,3578.8291,3578.3137
14.631,3573.1724,3572.657
14.632,3567.5156,3567.0002
14.633,3561.8589,3561.3435
14.634,3556.2021,3555.6868
14.635,3550.5454,3550.03
14.636,3544.8884,3544.373
14.637,3539.2314,3538.7161
14.638,3533.5745,3533.0591
14.639,3527.9175,3527.4021
14.64,3522.2603,3521.7449
14.641,3516.6033,3516.0876
14.642,3510.946,3510.4307
14.643,3505.2888,3504.7732
14.644,3499.6313,3499.116
14.645,3493.9741,3493.4587
14.646,3488.3167,3487.8013
14.647,3482.6592,3482.1438
14.648,3477.002,3476.4863
14.649,3471.3442,3470.8289
14.65,3465.6868,3465.1714
14.651,3460.0291,3459.5137
14.652,3454.3716,3453.856
14.653,3448.7136,3448.1982
14.654,3443.0559,3442.5405
14.655,3437.3982,3436.8826
14.656,3431.7402,3431.2249
14.657,3426.0823,3425.5669
14.658,3420.4246,3419.9089
14.659,3414.7664,3414.251
14.66,3409.1084,3408.5928
14.661,3403.4502,3402.9348
14.662,3397.7922,3397.2766
14.663,3392.134,3391.6184
14.664,3386.4758,3385.9602
14.665,3380.8174,3380.302
14.666,3375.1592,3374.6436
14.667,3369.5007,3368.9851
14.668,3363.8423,3363.3267
14.669,3358.1838,3357.6682
14.67,3352.5254,3352.0098
14.671,3346.8667,3346.3511
14.672,3341.2083,3340.6926
14.673,3335.5496,3335.0339
14.674,3329.8909,3329.3752
14.675,3324.2319,3323.7163
14.676,3318.5732,3318.0576
14.677,3312.9143,3312.3987
14.678,3307.2554,3306.7397
14.679,3301.5964,3301.0808
14.68,3295.9375,3295.4219
14.681,3290.2783,3289.7627
14.682,3284.6194,3284.1038
14.683,3278.9602,3278.4446
14.684,3273.301,3272.7854
14.685,3267.6418,3267.1262
14.686,3261.9824,3261.4668
14.687,3256.3232,3255.8074
14.688,3250.6638,3250.1482
14.689,3245.0044,3244.4888
14.69,3239.345,3238.8291
14.691,3233.6853,3233.1697
14.692,3228.0259,3227.51
14.693,3222.3662,3221.8506
14.694,3216.7065,3216.1909
14.695,3211.0469,3210.5312
14.696,3205.3872,3204.8713
14.697,3199.7273,3199.2117
14.698,3194.0674,3193.5518
14.699,3188.4077,3187.8918
14.7,3182.7476,3182.2319
14.701,3177.0876,3176.5718
14.702,3171.4277,3170.9119
14.703,3165.7676,3165.2517
14.704,3160.1074,3159.5916
14.705,3154.4473,3153.9314
14.706,3148.7871,3148.2712
14.707,3143.1267,3142.6108
14.708,3137.4666,3136.9507
14.709,3131.8062,3131.2903
14.71,3126.1458,3125.6299
14.711,3120.4854,3119.9695
14.712,3114.8247,3114.3088
14.713,3109.1643,3108.6484
14.714,3103.5037,3102.9878
14.715,3097.843,3097.3271
14.716,3092.1824,3091.6665
14.717,3086.5215,3086.0056
14.718,3080.8608,3080.345
14.719,3075.2,3074.6841
14.72,3069.5391,3069.0232
14.721,3063.8782,3063.3623
14.722,3058.2173,3057.7012
14.723,3052.5562,3052.0403
14.724,3046.895,3046.3792
14.725,3041.2339,3040.718
14.726,3035.5728,3035.0569
14.727,3029.9116,3029.3958
14.728,3024.2505,3023.7344
14.729,3018.5891,3018.0732
14.73,3012.9277,3012.4119
14.731,3007.2664,3006.7505
14.732,3001.605,3001.0889
14.733,2995.9434,2995.4275
14.734,2990.282,2989.7659
14.735,2984.6204,2984.1045
14.736,2978.9587,2978.4429
14.737,2973.2971,2972.781
14.738,2967.6355,2967.1194
14.739,2961.9736,2961.4575
14.74,2956.3118,2955.7959
14.741,2950.6499,2950.134
14.742,2944.988,2944.4722
14.743,2939.3262,2938.8101
14.744,2933.6641,2933.1482
14.745,2928.0022,2927.4861
14.746,2922.3401,2921.824
14.747,2916.678,2916.1619
14.748,2911.0156,2910.4998
14.749,2905.3535,2904.8374
14.75,2899.6912,2899.1753
14.751,2894.0291,2893.5129
14.752,2888.3667,2887.8506
14.753,2882.7041,2882.188
14.754,2877.0417,2876.5256
14.755,2871.3792,2870.863
14.756,2865.7166,2865.2007
14.757,2860.0542,2859.5381
14.758,2854.3914,2853.8752
14.759,2848.7288,2848.2126
14.76,2843.0662,2842.55
14.761,2837.4033,2836.8872
14.762,2831.7405,2831.2244
14.763,2826.0776,2825.5615
14.764,2820.4148,2819.8984
14.765,2814.7517,2814.2356
14.766,2809.0886,2808.5725
14.767,2803.4258,2802.9094
14.768,2797.7625,2797.2463
14.769,2792.0994,2791.5833
14.77,2786.4363,2785.9202
14.771,2780.7729,2780.2568
14.772,2775.1099,2774.5935
14.773,2769.4465,2768.9302
14.774,2763.783,2763.2668
14.775,2758.1196,2757.6035
14.776,2752.4561,2751.9399
14.777,2746.7927,2746.2764
14.778,2741.1292,2740.6128
14.779,2735.4656,2734.9492
14.78,2729.802,2729.2856
14.781,2724.1382,2723.6218
14.782,2718.4744,2717.9583
14.783,2712.8108,2712.2944
14.784,2707.1467,2706.6306
14.785,2701.4829,2700.9668
14.786,2695.8191,2695.3027
14.787,2690.155,2689.6389
14.788,2684.491,2683.9749
14.789,2678.8269,2678.3108
14.79,2673.1628,2672.6467
14.791,2667.4988,2666.9824
14.792,2661.8347,2661.3184
14.793,2656.1704,2655.6541
14.794,2650.5061,2649.9897
14.795,2644.8418,2644.3254
14.796,2639.1775,2638.6611
14.797,2633.5129,2632.9966
14.798,2627.8484,2627.332
14.799,2622.1838,2621.6677
14.8,2616.5195,2616.0032
14.801,2610.8547,2610.3384
14.802,2605.1902,2604.6738
14.803,2599.5254,2599.009
14.804,2593.8608,2593.3445
14.805,2588.196,2587.6797
14.806,2582.5312,2582.0146
14.807,2576.8662,2576.3499
14.808,2571.2014,2570.6848
14.809,2565.5364,2565.02
14.81,2559.8713,2559.355
14.811,2554.2063,2553.6899
14.812,2548.5413,2548.0249
14.813,2542.876,2542.3596
14.814,2537.2109,2536.6943
14.815,2531.5457,2531.0293
14.816,2525.8804,2525.364
14.817,2520.2151,2519.6985
14.818,2514.5496,2514.0332
14.819,2508.8843,2508.3677
14.82,2503.2188,2502.7024
14.821,2497.5532,2497.0369
14.822,2491.8877,2491.3713
14.823,2486.2222,2485.7056
14.824,2480.5564,2480.04
14.825,2474.8909,2474.3743
14.826,2469.2251,2468.7085
14.827,2463.5593,2463.0427
14.828,2457.8933,2457.377
14.829,2452.2275,2451.7112
14.83,2446.5618,2446.0452
14.831,2440.8958,2440.3792
14.832,2435.2297,2434.7131
14.833,2429.5637,2429.0471
14.834,2423.8975,2423.3811
14.835,2418.2314,2417.7148
14.836,2412.5652,2412.0486
14.837,2406.8989,2406.3826
14.838,2401.2327,2400.7163
14.839,2395.5664,2395.0498
14.84,2389.9001,2389.3835
14.841,2384.2336,2383.717
14.842,2378.5671,2378.0505
14.843,2372.9006,2372.384
14.844,2367.2341,2366.7175
14.845,2361.5676,2361.051
14.846,2355.9009,2355.3843
14.847,2350.2344,2349.7178
14.848,2344.5676,2344.051
14.849,2338.9009,2338.3843
14.85,2333.2339,2332.7173
14.851,2327.5671,2327.0505
14.852,2321.9001,2321.3835
14.853,2316.2334,2315.7166
14.854,2310.5664,2310.0496
14.855,2304.8992,2304.3826
14.856,2299.2322,2298.7156
14.857,2293.5649,2293.0483
